/train/B05___21_Acts________TAMDIPN1DA_chunk28.wav,312620,அப்பொழுது நகரம் முழுவதும் கலக்கம் உண்டானது மக்கள் கூட்டமாக ஓடி வந்து பவுலைப் பிடித்து அவனை தேவாலயத்திற்கு வெளியே இழுத்துக்கொண்டு போனார்கள்
/train/B03___06_Luke________TAMDIPN1DA_chunk11.wav,272652,வரிசைகளும் அவரிடத்தில் குற்றம் கண்டுபிடிக்கும்படி ஓய்வு நாளில் சுகமாக்குமையா
/train/B02___16_Mark________TAMDIPN1DA_chunk6.wav,264588,இவ்விதமாக கர்த்தர் அவர்களோடு பேசின பின்பு பரலோகத்துக்கு எடுத்துக் கொள்ளப்பட்டு தேவனுடைய வலது பக்கத்தில் உட்கார்ந்த
/train/B03___16_Luke________TAMDIPN1DA_chunk5.wav,328972,அவன் 100 குடம் என்ன என்றான் அப்பொழுது நிர்வாகி அவனை நோக்கி நீ உன் சீட்டை வாங்கி உட்கார்ந்து 50 என்று சீக்கிரமாக எழுது என்ற
/train/B04___17_John________TAMDIPN1DA_chunk2.wav,161932,இயேசு இவைகளை சொன்ன பின்பு நம்முடைய கண்களை வானத்திற்கு ஏறெடுத்து
/train/B03___08_Luke________TAMDIPN1DA_chunk13.wav,477708,அவர் அவர்களை நோக்கி உங்களுடைய விசுவாசம் எங்கே என்றார் அவர்கள் பயந்து ஆச்சரியப்பட்டு இவர் யாரோ காற்றுக்கும் கடலுக்கும் கட்டளை இடுகிறார் அவைகளும் இவருக்கு கீழ் படிக்கிறதே என்று ஒருவரோடு ஒருவர் சொல்லிக் கொண்டார்கள்
/train/B01___24_Matthew_____TAMDIPN1DA_chunk2.wav,300780,இயேசு தேவாலயத்தை விட்டு புறப்பட்டு போகும்போது அவருடைய சீடர்கள் தேவாலயத்தின் கட்டிடங்களை அவருக்கு காண்பிக்க அவரிடத்தில் வந்தார்கள்
/train/B04___09_John________TAMDIPN1DA_chunk8.wav,606028,இயேசு சேர் உண்டாக்கி அவன் கண்களை திறந்த நாள் ஓய்வு நாளாக இருந்தது ஆகவே பரிசேயர்களும் அவனைப் பார்த்து நீ எப்படி பார்வை அடைந்தாய் என்று மீண்டும் கேட்டார்கள் அதற்கு அவன் அவர் என் கண்களின் மேல் சேற்றை பூசினார் நான் தழுவினேன் பார்க்கிறேன் என்ற
/train/B04___10_John________TAMDIPN1DA_chunk5.wav,191244,தெரியாதவர்கள் உடைய சத்தத்தை அறியாத படியினால் அவைகள் தெரியாதவனுக்கு பின்னே செல்லாமல்
/train/B01___01_Matthew_____TAMDIPN1DA_chunk5.wav,518732,பாரிஸ் எஸ் ரோமை பெற்றான் எஸ் ரோம் ஆறாமை பெற்றான் ஆறாம் அபிநயாவை பெற்றான் அபிராம் நகசு பெற்றான் நகசோன் சல்மானை பெற்றான் சல்மான் போவார்கள் இடத்தில் பெற்றான் போவாஸ் ஓவியத்தை ரூத்தின் இடத்தில் பெற்ற
/train/B05___07_Acts________TAMDIPN1DA_chunk5.wav,323020,இஸ்ரவேல் மக்களை நோக்கி உங்களுடைய தேவனாகிய கர்த்தர் உங்களுடைய சகோதரர்களில் இருந்து என்னைப் போல ஒரு தீர்க்கதரிசியை உங்களுக்காக ஏற்படுத்துவார்
/train/B01___18_Matthew_____TAMDIPN1DA_chunk7.wav,195116,மகிழ்ச்சியாக இருக்கிறதை விட அந்த ஒன்றை குறித்து அதிக மகிழ்ச்சியாக இருப்பான் என்று
/train/B01___24_Matthew_____TAMDIPN1DA_chunk5.wav,501932,யுத்தங்களின் செய்திகளையும் கேள்வி படுவீர்கள் கலங்காத படி எச்சரிக்கையாக இருங்கள் இவைகள் எல்லாம் நடக்க வேண்டியதே ஆனாலும் முடிவு உடனே வராது மக்களுக்கு விரோதமாக மக்களும் ராஜ்ஜியத்திற்கு விரோதமாக ராஜ்ஜியமும் எழும்ப
/train/B03___09_Luke________TAMDIPN1DA_chunk21.wav,223180,அது அவர்களுக்கு மறைபொருளாக இருந்தது அந்த வார்த்தையை குறித்து அவரிடத்தில் விசாரிக்கவும் அவர்கள் பயந்தார்கள்
/train/B06___02_Romans______TAMDIPN1DA_chunk13.wav,203180,திருடலாமா விபச்சாரம் செய்யக்கூடாது என்று சொல்லுகிற நீ விபசாரம் செய்யலாமா
/train/B01___20_Matthew_____TAMDIPN1DA_chunk6.wav,208812,மறுபடியும் நண்பகல் பன்னிரண்டு மணிக்கும் 3:00 மணிக்கும் அவன் போய் அப்படியே செய்த
/train/B04___01_John________TAMDIPN1DA_chunk10.wav,235180,அவர்கள் அவனைப் பார்த்து நீ கிறிஸ்துவும் இல்லை எலியாவும் இல்லை தீர்க்கதரிசி யானும் இல்லை என்றால்
/train/B04___08_John________TAMDIPN1DA_chunk12.wav,625612,என்னிடத்தில் பாவம் உண்டென்று உங்களில் யார் என்னை குற்றப்படுத்த முடியும் நான் சத்தியத்தை சொல்லி இருந்தும் நீங்கள் ஏன் என்னை விசுவாசிக்க வில்லை தேவனால் உண்டானவன் தேவனுடைய வசனங்களுக்கு செவி கொடுக்கிறான் நீங்கள் தேவனால் உண்டாகாத இதனால் செவி கொடுக்காமல் இருக்கிறீர்கள் என்ற
/train/B03___01_Luke________TAMDIPN1DA_chunk19.wav,181004,எலிசபெத்து மலடியாக இருந்தபடியால் அவர்களுக்கு பிள்ளை இல்லாதிருந்த
/train/B04___17_John________TAMDIPN1DA_chunk5.wav,571980,பூமியிலே நான் உம்மை மகிமைப் படுத்தினேன் நான் செய்யும்படி நீர் எனக்கு கொடுத்த செயல்களை செய்து முடித்தேன் பிதாவே உலகம் உண்டாகிறது முன்னே உம்மிடத்தில் எனக்கு உண்டாயிருந்த மகிமையினால் இப்பொழுது நீர் என்னை உம்மிடத்தில் மகிமைப்படுத்தும்
/train/B05___10_Acts________TAMDIPN1DA_chunk9.wav,553388,பேதுரு அந்த தரிசனத்தை குறித்து யோசனை செய்து கொண்டிருக்கும்போது ஆவியானவர் இதோ மூன்று மனிதர்கள் உன்னை தேடுகிறார்கள் நீ எழுந்து இறங்கி எதை குறித்தும் சந்தேகப்படாமல் அவர்களோடு போ நானே அவர்களை அனுப்பினேன் என்று அவனுக்குச் சொன்ன
/train/B04___14_John________TAMDIPN1DA_chunk2.wav,174540,உங்களுடைய இருதயம் கலங்காமல் இருப்பதாக தேவனிடத்தில் விசுவாசமாக இருங்கள்
/train/B03___03_Luke________TAMDIPN1DA_chunk15.wav,230444,லேவி மெல்கி இன் குமாரன் மில்கி அண்ணாவின் குமாரன் என்னா யோசேப்பின் குமா
/train/B05___21_Acts________TAMDIPN1DA_chunk15.wav,214444,அவர்கள் எல்லோரும் மனைவி மற்றும் பிள்ளைகளோடு பட்டணத்திற்கு வெளியே எங்களை வழி அனுப்ப வந்தார்கள்
/train/B01___27_Matthew_____TAMDIPN1DA_chunk6.wav,635436,அவர் மேல் குற்றம் சாட்டும் போது அவர் பதில் ஒன்றும் சொல்லவில்லை அப்பொழுது பிலாத்து அவரை பார்த்து இவர்கள் உன்மேல் எத்தனையோ குற்றங்களை சுமத்துகிறார்கள் நீ அவைகளை கேட்கவில்லையா என்றான் அவரோ ஒரு வார்த்தையும் பதில் சொல்லவில்லை அதனால் தேசாதிபதி மிகவும் ஆச்சரியப்பட்ட
/train/B01___01_Matthew_____TAMDIPN1DA_chunk4.wav,332172,ஈசாக்கு யாக்கோபைப் பெற்றான் யாக்கோபு யூதா அவையும் அவனுடைய சகோதரர்களையும் பெற்றான் யூதா பாறையை செய்யும் சாராவளி
/train/B06___01_Romans______TAMDIPN1DA_chunk19.wav,226284,ஆனாலும் இதுவரைக்கும் எனக்கு தடை உண்டானது என்று நீங்கள் அறியாமல் இருக்க எனக்கு மனமில்லை
/train/B04___19_John________TAMDIPN1DA_chunk3.wav,298380,இயேசுவைப் பிடித்து சாட்டையால் அடிக்கச் செய்தான் படைவீரர்கள் முள்ளு களினால் ஒரு முள் கிரீடத்தை பின்னி அவர் தலையின் மேல் வைத்து
/train/B02___12_Mark________TAMDIPN1DA_chunk11.wav,420492,வேத பண்டிதர்களின் ஒருவன் அவர்கள் வாக்குவாதம் பண்ணுகிறது கேட்டு அவர்களுக்கு நன்றாக பதில் சொன்னார் என்று அறிந்து அவரிடம் வந்து கட்டளைகளில் எல்லாம் பிரதான கட்டளை எது என்று கேட்ட
/train/B06___01_Romans______TAMDIPN1DA_chunk36.wav,252396,அவர்கள் எல்லா விதமான அநியாயத்தின் நாளும் வேசித்தனம் துரோகத்தாலும் பொருள் ஆசையினாலும்
/train/B03___22_Luke________TAMDIPN1DA_chunk12.wav,452588,பின்பு அவர் அப்பத்தை எடுத்து ஸ்தோத்திரம் செய்து அதைப் பிட்டு அவர்களுக்குக் கொடுத்து இது உங்களுக்காகக் கொடுக்கப்படுகிற என்னுடைய சரீரமாக இருக்கிறது என்னை நினைவு கூறும் படி இதை செய்யுங்கள் என்றார்
/train/B03___22_Luke________TAMDIPN1DA_chunk3.wav,418892,அப்பொழுது பிரதான ஆசாரியர்களும் வேத பண்டிதர்களும் அவரைக் கொலை செய்யும்படி யோசித்து மக்களுக்கு பயந்த படியினால் எவ்விதமாக இதை செய்யலாம் என்று வகை தேடினார்கள் அப்பொழுது 12 பேரில் ஒருவன் ஆகிய
/train/B05___15_Acts________TAMDIPN1DA_chunk2.wav,455148,சில யூதேயாவில் இருந்து வந்து நீங்கள் மோசேயின் உடைய கட்டளையின்படி விருத்தசேதனம் பண்ண படாவிட்டால் இரட்சிக்கப்பட மாட்டீர்கள் என்று சகோதரர்களுக்கு போதகம் பண்ணினார்கள் அதனால் அவர்களுக்கும்
/train/B23___01_1John_______TAMDIPN1DA_chunk9.wav,345548,நாங்கள் பார்த்தும் கேட்டும் இருக்கிறதை உங்களுக்கும் அறிவிக்கிறோம் எங்களுடைய ஐக்கியம் பிதாவோடும் அவருடைய குமாரனாகிய இயேசு கிறிஸ்து ஓடும் இருக்கிறது
/train/B06___01_Romans______TAMDIPN1DA_chunk15.wav,432844,நான் ஜெபம் பண்ணும் போதெல்லாம் இடைவிடாமல் உங்களை நினைத்துக் கொண்டிருக்கிறது குறித்து தேவ குமாரனுடைய நற்செய்தி நாளே என் ஆவியோடு நான் வணங்குகிற தேவன் எனக்கு சாட்சியாக இருக்கிறார்
/train/B05___13_Acts________TAMDIPN1DA_chunk4.wav,242092,கால்பந்து தேசத்தின் அதிபதியாகிய ஏரோது வளர்க்கப்பட்ட மனாய் எனும் சவுலும் தீர்க்கதரிசிகள் ஆகும்
/train/B02___08_Mark________TAMDIPN1DA_chunk17.wav,232652,பின்பு இயேசுவும் அவருடைய சீடர்களும் புறப்பட்டு பிலிப்பு செசரியா நாட்டை சேர்ந்த கிராமங்களுக்கு போனார்கள்
/train/B01___13_Matthew_____TAMDIPN1DA_chunk2.wav,260780,இயேசு அன்றைய தினமே வீட்டிலிருந்து புறப்பட்டு போய் கடலோரத்தில் உட்கார்ந்தார் திரளான மக்கள் அவரிடத்தில்
/train/B04___12_John________TAMDIPN1DA_chunk2.wav,589964,பஸ்கா பண்டிகை வருவதற்கு ஆறு நாட்களுக்கு முன்னே இயேசு தாம் மரணத்திலிருந்து உயிரோடு எழுப்பின லாசரு இருந்த பெத்தானியா வந்தார் அங்கே அவருக்கு இரவு விருந்து கொடுத்தார்கள் மார்த்தாள் பணிவிடை செய்தால் நாசரும் அவருடனே வந்து இருந்தவர்கள் ஒருவனாக இருந்த
/train/B03___06_Luke________TAMDIPN1DA_chunk32.wav,240908,மற்றவர்களை குற்றவாளிகள் என்று சொல்லாதீர்கள் அப்பொழுது நீங்களும் குற்றவாளிகள் என்று சொல்லப்படாமல் இருப்பீர்கள்
/train/B04___10_John________TAMDIPN1DA_chunk9.wav,503436,அவர்களில் அநேகர் இவன் பிசாசு பிடித்தவன் பைத்தியக்காரன் ஏன் இவனுக்கு செவி கொடுக்கிறீர்கள் என்றார்கள் வேறு சிலர் இவைகள் பிசாசு பிடித்து வசனங்கள் இல்லை குருடர் உடைய கண்களை பிசாசு பிறக்க கூடுமா என்றார்கள்
/train/B05___17_Acts________TAMDIPN1DA_chunk9.wav,421804,பவுலை கூட்டி சென்றவர்கள் அவனை பட்டனை வரைக்கும் கூட்டிக் கொண்டு போனார்கள் அங்கே பவுல் சீலா வையும் திமோர் தீவையும் சீக்கிரமாக என்னிடம் வரச் சொல்லுங்கள் என்று அவர்களுக்குச் சொல்லி அனுப்பினான்
/train/B05___20_Acts________TAMDIPN1DA_chunk8.wav,467468,பவுல் ஆசோ பட்டணம் வரைக்கும் தரை வழியாக போக திட்டமிட்டிருந்தான் நாங்கள் கப்பல் ஏறி பவுலுக்கு முன்னதாகவே ஆசை பட்டணத்திற்கு சென்றோம் அங்கிருந்து நம்மை கப்பலில் ஏற்றிச் செல்ல வேண்டும் என்று அவன் திட்டம் செய்திருந்தார்
/train/B03___01_Luke________TAMDIPN1DA_chunk39.wav,394924,எலிசபெத்திற்கு பிரசவ நேரம் வந்தபோது அவள் ஒரு ஆண் குழந்தையைப் பெற்றெடுத்தாள் கர்த்தர் அவள் மேல் எவ்வளவு இரக்கமாக இருந்தார் என்று அவள் அருகில் வசிப்பவர்களும்
/train/B05___21_Acts________TAMDIPN1DA_chunk23.wav,168524,நாங்கள் எருசலேமுக்கு வந்தபோது சகோதரர்கள் எங்களை சந்தோஷமாக வரவேற்றார்கள்
/train/B05___27_Acts________TAMDIPN1DA_chunk8.wav,521804,ஆபத்தாக இருக்கும் என்று பவுல் அவர்களை நோக்கி மனிதர்களே இந்த பயணத்தினால் பொருட்களுக்கும் கப்பலுக்கும் மாத்திரமல்ல நம்முடைய உயிருக்கும் வருத்தமும் மிகுந்த சேதமும் உண்டாயிருக்கும் என்று காண்கிறேன் என்று சொல்லி அவர்களை எச்சரித்தான்
/train/B02___08_Mark________TAMDIPN1DA_chunk19.wav,298508,பேதுரு மறுமொழியாக நீர் கிறிஸ்து என்றால் அப்பொழுது தம்மை குறித்து ஒருவருக்கும் சொல்ல வேண்டாம் என்று அவர்களுக்கு உறுதியாகக் கட்டளையிட்டார்
/train/B23___01_1John_______TAMDIPN1DA_chunk15.wav,196908,இருளிலே நடக்கிறவர்கள் ஆக இருந்தால் சத்தியத்தின்படி நடக்காமல் பொய் சொல்லுகிறாய் இருப்போம்
/train/B23___01_1John_______TAMDIPN1DA_chunk4.wav,219308,நாங்கள் ஏரெடுத்து பார்த்ததும் எங்களுடைய கைகளினாலே தொட்டதும் ஆக இருக்கிற ஜீவ வார்த்தை குறித்து
/train/B01___27_Matthew_____TAMDIPN1DA_chunk15.wav,475948,நண்பகல் 12 மணி முதல் மதியம் மூன்று மணி வரைக்கும் பூமி எங்கும் அந்தகாரம் உண்டானது மூன்று மணி அளவில் இயேசு ஏலி ஏலி லாமா சபக்தானி என்று மிகுந்த சத்தமிட்டுக் கூப்பிட்டார்
/train/B03___17_Luke________TAMDIPN1DA_chunk4.wav,617644,கர்த்தரை நோக்கி எங்களுடைய விசுவாசத்தை பெருக பண்ண வேண்டும் என்றார்கள் அதற்கு கர்த்தர் கடுகு விதை அளவு விசுவாசம் உங்களுக்கு உண்டாய் இருந்தால் நீங்கள் இந்த காட்டாத்தி மரத்தை நோக்கி நீ வேரோடு பிடுங்கி கொண்டு கடலிலே நடைபெற்று வாயாக என்று சொல்ல அது உங்களுக்கு கீழ்படியும்
/train/B05___13_Acts________TAMDIPN1DA_chunk17.wav,550316,அதற்குப் பின்பு மக்கள் தங்களுக்கு ஒரு ராஜா வேண்டும் என்று கேட்டுக் கொண்டார்கள் அப்படியே தேவன் பென்யமின் கோத்திரத்தை சேர்ந்த ஈசனுடைய மகனான சவுலை 40 வருடங்களாக அவர்களுக்கு கொடுத்தார் பின்பு தேவன் சவுலை தள்ள
/train/B03___13_Luke________TAMDIPN1DA_chunk7.wav,468364,ஒரு ஓய்வு நாளில் அவர் ஜெப ஆலயத்தில் போதகம் பண்ணிக்கொண்டு இருந்தார் அப்பொழுது 18 வருடங்களாக பலவீனப்படுத்தும் ஆவியை கொண்ட ஒரு பெண் அங்கே இருந்தாள் அவள் எவ்வளவு நிமிர கூடாத கூலியாக இருந்த
/train/B03___01_Luke________TAMDIPN1DA_chunk34.wav,240492,எலிசபெத்து மரியாளுடைய வாழ்த்துக்களை கேட்டபொழுது அவளுடைய கர்ப்பத்தில் இருந்த குழந்தை துள்ளி
/train/B05___20_Acts________TAMDIPN1DA_chunk2.wav,485132,கலகம் முடிந்த பின்பு பவுல் சீடர்களை தன் இடத்திற்கு வரவழைத்து உற்சாகப்படுத்தி மகிழ விற்கு புறப்பட்டுப் போனான் அவன் அந்தப் பகுதிகளுக்குச் சென்று சீடர்களுக்கு புத்திசொல்லி உற்சாகப்படுத்தி கிரேக்க தேசத்திற்கு சென்றான்
/train/B05___03_Acts________TAMDIPN1DA_chunk2.wav,391180,ஒரு நாள் ஜெப வேளை ஆகிய பிற்பகல் 3 மணி அளவில் பேதுருவும் யோவானும் ஆலயத்திற்கு போனார்கள் அப்பொழுது பிறவிலேயே சப்பாணியாக பிறந்த ஒரு மனிதனை சுமந்து கொண்டு வந்தார்கள்
/train/B04___18_John________TAMDIPN1DA_chunk12.wav,609420,இயேசு அவனைப் பார்த்து நான் பேசியது தவறாக இருந்தால் எது தவறு என்று காட்டு நான் பேசியது சரி ஆனால் என்னை ஏன் அடிக்கிறாய் என்றார் பின்பு அண்ணா என்பவன் பிரதான ஆசாரியனாகிய தாய்ப்பால் இடத்திற்கு அவரை கட்டப்பட்டதாக அனுப்பின
/train/B03___12_Luke________TAMDIPN1DA_chunk6.wav,593260,அப்பொழுது மக்கள் கூட்டத்தில் இருந்து ஒருவன் அவரை நோக்கி போதகரே என் தகப்பனுடைய சொத்தை பாகம் பிரித்து என்னுடைய பங்கை எனக்கு தரும்படி என் சகோதரனுக்கு கட்டளையிட வேண்டும் என்று கேட்டுக் கொண்டான் அதற்கு அவர் மனிதனே என்னை உங்களுக்கு நியாயாதிபதி ஆகவும்
/train/B03___11_Luke________TAMDIPN1DA_chunk8.wav,175308,பிசாசு புறப்பட்டு போன பின்பு ஊமையின் பேசினால் மக்கள் ஆச்சரியப்பட்ட
/train/B06___01_Romans______TAMDIPN1DA_chunk9.wav,432780,இயேசு கிறிஸ்துவை குறித்து தேவன் தம்முடைய தீர்க்கதரிசிகள் மூலமாக பரிசுத்த வேதாகமங்களில் முன்னமே தம்முடைய நற்செய்தியை பற்றி வாக்குத்தத்தம் பண்ணின படி கர்த்தராகிய இயேசு கிறிஸ்துவானவர்
/train/B04___11_John________TAMDIPN1DA_chunk2.wav,491052,மரியாளும் அவள் சகோதரியாகிய மார்த்தாண்டம் இருந்த பெத்தானியா கிராமத்தை சேர்ந்த லாசரு என்பவன் வியாதி பட்டிருந்தான் கர்த்தருக்கு பரிமளம் தைலம் பூசி தன் தலை முடியினால் அவருடைய பாதங்களை துடைத்தல் அந்த மரியாளே
/train/B04___15_John________TAMDIPN1DA_chunk8.wav,510892,என்னை பசிக்கிற என் பிதாவையும் பகைக்கிறான் வேறு ஒருவரும் செய்யாத செயல்களை நான் அவர்களுக்குள்ளே செய்யாது இருந்தால் அவர்களுக்கு பாவம் இருக்காது இப்பொழுது அவர்கள் என்னையும் என் பிதாவையும் பார்த்தும் பகைக்கும் இருக்கிறார்கள்
/train/B05___23_Acts________TAMDIPN1DA_chunk2.wav,521356,பரி செய்ய சமயத்தார் ஆனான வேத பண்டிதர்கள் சிலர் எழுந்து இந்த மனிதரிடத்தில் ஒரு தவறையும் காணவில்லை ஒரு ஆவி அல்லது ஒரு தேவதூதன் இவனுடன் பேசினது உண்டானால் நாம் தேவனுடைய சண்டையிடுவது தகாது என்று வாதாடினார்கள்
/train/B02___10_Mark________TAMDIPN1DA_chunk19.wav,355180,இயேசு அவனைப் பார்த்து நீ போகலாம் உன் விசுவாசம் உன்னை இரட்சித்தது என்றார் உடனே அவன் பார்வை பெற்று வழியிலேயே இயேசுவைப் பின்பற்றி அவர் பின்னே சென்ற
/train/B05___04_Acts________TAMDIPN1DA_chunk8.wav,551404,நடந்த சம்பவங்களை குறித்து எல்லோரும் தேவனை மகிமைப் படுத்தின படியால் மக்களுக்கு பயந்து அவர்களை தண்டிக்க வழி ஒன்றும் இல்லாமல் அவர்களை பயமுறுத்தி விட்டுவிட்டார்கள் அற்புதமாக சுகமாக்க பட்ட மனிதன் 40 வயதிற்கு மேற்பட்டவராக இருந்த
/train/B01___04_Matthew_____TAMDIPN1DA_chunk12.wav,638444,செபி தேவியின் குமாரர்களான யாக்கோபும் யோவானும் தங்களுடைய தகப்பன் படகிலிருந்து தங்களுடைய வலைகளை பழுது பார்த்துக் கொண்டிருக்கிற போது அவர்களை கண்டு அவர்களையும் அழைத்தார் உடனே அவர்கள் படகையும் தங்களுடைய தகப்பனையும் விட்டு அவருக்கு பின்னே சென்றார்கள்
/train/B01___06_Matthew_____TAMDIPN1DA_chunk7.wav,165228,அன்றியும் நீ ஜெபம் செய்யும்போது மாயக்கார போல இருக்க
/train/B23___01_1John_______TAMDIPN1DA_chunk19.wav,278412,நாம் பாவம் செய்யவில்லை என்போம் ஆனால் நாம் அவரை பொய்யராக இருப்போம் அவருடைய வார்த்தை நமக்குள் இருக்காது
/train/B01___10_Matthew_____TAMDIPN1DA_chunk2.wav,489388,அப்பொழுது இயேசு தம்முடைய 12 சீடர்களையும் தம்மிடத்தில் வரவழைத்து அசுத்த ஆவிகளை துரத்தவும் எல்லா வியாதிகளையும் எல்லா நோய்களையும் நீக்கவும் அவர்களுக்கு அதிகாரம் கொடுத்தார் அந்தப் பன்னிரண்டு அப்போஸ்தலருடைய பெயர்கள் ஆவன
/train/B03___18_Luke________TAMDIPN1DA_chunk11.wav,298860,பின்பு குழந்தைகளை அவர் தொடும் படிக்கு அவர்களை அவரிடத்தில் கொண்டு வந்தார்கள் சீடர்கள் அதைக் கண்டு கொண்டு வந்தவர்களை அகற்றினார்கள்
/train/B01___05_Matthew_____TAMDIPN1DA_chunk14.wav,387180,அன்றியும் பொய்யான விடாமல் உன் ஆணைகளை கர்த்தர் முன்னிலையில் செலுத்துவாயாக என்று முன்னோர்களுக்கு சொல்லப்பட்டது என்று கேள்விப்பட்டிருக்கிறீர்கள் நான் உங்களுக்கு சொல்லுகிறேன்
/train/B01___06_Matthew_____TAMDIPN1DA_chunk13.wav,519372,அவர்களைப்போல நீங்கள் செய்யாமல் இருங்கள் நீங்கள் உங்களுடைய பிதாவை நோக்கி வேண்டிக் கொள்வதற்கு முன்னமே உங்களுக்கு என்ன தேவை என்று அவர் அறிந்திருக்கிறார் நீங்கள் ஜெபம் செய்ய வேண்டிய விதமா அது பரலோகத்தில் இருக்கிற எங்கள் பிதாவே
/train/B04___21_John________TAMDIPN1DA_chunk12.wav,454956,இயேசுவுக்கு அன்பாக இருந்தவனும் இரவு உணவு சாப்பிடும் பொழுது அவர் மார்பில் சாய்ந்து ஆண்டவரே உம்மைக் காட்டிக் கொடுப்பவன் யார் என்று கேட்டால் ஈடன் பின்னால் வருகிறதை பார்த்தான் அவனைப் பார்த்து
/train/B06___01_Romans______TAMDIPN1DA_chunk25.wav,203276,அநியாயத்திற்கும் எதிராக தேவனுடைய கோபம் வானத்திலிருந்து வெளிப்படுத்தப்பட்டிருக்கிறது
/train/B07___13_1CorinthiansTAMDIPN1DA_chunk4.wav,426252,குழந்தையைப் போல பேசினேன் குழந்தையை போல சிந்தித்தேன் குழந்தையைப் போல யோசித்தேன் நான் வாலிபனான போதோ குழந்தைக்குரிய அவைகளை ஒழித்துவிட்டேன் இப்பொழுது கண்ணாடியிலே மங்கலான உருவத்தை பார்க்கிறோம்
/train/B03___19_Luke________TAMDIPN1DA_chunk5.wav,173356,ஒரு ராஜ்ஜியத்தை பெற்றுக் கொண்டு திரும்பி வரும்படி தூர தேசத்திற்கு போகப் புறப்பட்ட
/train/B03___01_Luke________TAMDIPN1DA_chunk17.wav,318924,ஆரோனுடைய சந்ததியில் ஒருத்தி அவளுடைய பெயர் எலிசபெத் அவர்கள் இருவரும் கர்த்தர் கொடுத்த எல்லா கட்டளைகளின் படியும்
/train/B03___02_Luke________TAMDIPN1DA_chunk4.wav,461516,அப்பொழுது அந்த நாட்டிலே மேய்ப்பர்கள் வயல்வெளியில் தங்கி ராத்திரியிலே அவர்களுடைய ஆட்டு மந்தையை காவல் காத்துக்கொண்டிருந்தார்கள் அந்த நேரத்திலே கர்த்தருடைய தூதன் அவர்களிடத்தில் வந்து நின்றான்
/train/B04___10_John________TAMDIPN1DA_chunk12.wav,436044,அவைகளை எனக்கு தந்த என் பிதா எல்லோரையும் விட பெரியவராக இருக்கிறார் அவைகளை என் பிதாவின் கையிலிருந்து பறித்துக்கொள்ள ஒருவனாலும் கூடாது நானும் பிதாவும் ஒன்றாக இருக்கிறோம் என்ற
/train/B03___22_Luke________TAMDIPN1DA_chunk9.wav,191436,அவன் சம்பளம் முதலானவைகள் விரித்து இருக்கிற மேல் வீட்டில் உள்ள ஒரு பெரிய அறையை உங்களுக்கு காண்பி
/train/B03___09_Luke________TAMDIPN1DA_chunk4.wav,571436,எந்த வீட்டுக்கு சென்றாலும் அங்கிருந்து புறப்படும் வரை அங்கே தங்கி இருங்கள் உங்களை ஏற்றுக் கொள்ளாதவர்கள் உடைய ஊரை விட்டு நீங்கள் புறப்படும் போது அவர்கள் உங்களை ஏற்றுக் கொள்ளாததற்கு சாட்சியாக உங்களுடைய கால்களில் படிந்துள்ள தூசியை உதறி போடுங்கள் என்ற
/train/B01___04_Matthew_____TAMDIPN1DA_chunk11.wav,267788,வலைகளை விட்டு அவருக்குப் பின்னே சென்றார்கள் அவர் அந்த இடத்தை விட்டுப் போகும்போது வேறு இரண்டு சகோதரர்களாகிய
/train/B06___01_Romans______TAMDIPN1DA_chunk8.wav,176620,கர்த்தராகிய இயேசு கிறிஸ்துவினால் உங்களுக்குக் கிருபையும் சமாதானமும் உண்டாவதாக
/train/B01___06_Matthew_____TAMDIPN1DA_chunk10.wav,303276,நீயோ ஜெபம் செய்யும்போது உன் அறை வீட்டிற்குள் பிரவேசித்து உன் கதவைப் பூட்டி மறைவிடத்தில் இருக்கிறவன் பிதாவை நோக்கி ஜெபம்
/train/B03___07_Luke________TAMDIPN1DA_chunk9.wav,415372,இவைகளையெல்லாம் யோவானுடைய சீடர்கள் அவனுக்கு அறிவித்தார்கள் அப்பொழுது யோவான் தன் சீடர்கள் இரண்டு பேரை அழைத்து நீங்கள் இயேசுவின் இடத்திற்கு போய் வருகிறவர் நீர் தானா அல்லது
/train/B01___12_Matthew_____TAMDIPN1DA_chunk16.wav,181420,அவனே எனக்கு சகோதரனும் சகோதரியும் தாயுமாகி
/train/B01___19_Matthew_____TAMDIPN1DA_chunk10.wav,559948,தரித்திர கொடு அப்பொழுது பரலோகத்தில் உனக்கு செல்வம் உண்டாயிருக்கும் பின்பு என்னைப் பின்பற்றி வா என்றார் அந்த வாலிபன் மிகுந்த ஆஸ்தி உள்ளவனாக இருந்தபடியால் இயேசு சொன்னவைகளை கேட்ட பொழுது துக்கம் அடைந்தவனாக போய்விட்டான்
/train/B05___04_Acts________TAMDIPN1DA_chunk13.wav,421804,ஒருவனும் தனக்குள்ள அவைகளில் ஒன்றையும் தன்னுடையது என்று சொல்லவில்லை அனைத்தும் அவர்களுக்கு பொதுவாக இருந்தது கர்த்தராகிய இயேசுவின் உயிர்த்தெழுதலை குறித்து அப்போஸ்தலர்கள் மிகுந்த உறுதியாக சாட்சி கொடுத்தார்கள்
